archive_id,canonical_archive_id,content_kind,publication_status,source_name,source_sha256,source_bytes,snapshot_url,release_download_url,topic,usage_level,role,chapter_paths
G-archive-0130,G-archive-0130,source_archive,publishable,JP514_noetic_wheeltec_lidar_241205.zip,b14426994a5e5c5111a3a4a2db189ff2226a6c933ea759752cda099effc381d9,96640420,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0130,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0130__JP514_noetic_wheeltec_lidar_241205.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0131,G-archive-0131,source_archive,publishable,JP514_noetic_wheeltec_robot_src_241205.zip,8fd5600befc1528cc0c2ce24936a2910aad8b4741ce8c21896bd466130482087,1338257271,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0131,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0131__JP514_noetic_wheeltec_robot_src_241205.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0132,G-archive-0132,source_archive,publishable,JP515_wheeltec_robot_src_20251226.zip,f83d15f316b4720c9fbca9017b658d7ada910c2e2ffcb065ed7ef601d3b58183,1835241361,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0132,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0132__JP515_wheeltec_robot_src_20251226.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0133,G-archive-0133,source_archive,publishable,noetic_src_20241022.zip,20059899e1d51fb0383c0f435c1b3f46a34f4c0e31231dc3ef8e2dbda98e8ed2,1111178864,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0133,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0133__noetic_src_20241022.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0134,G-archive-0134,source_archive,publishable,wheeltec_arm_noetic_src_20241022.zip,5ecb9c9faed4d4e06a703bb751c1680ff2d4569ab56e02efbdc92d5ef4fa1e72,15184777,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0134,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0134__wheeltec_arm_noetic_src_20241022.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0135,G-archive-0135,source_archive,publishable,wheeltec_arm_src_20251022.zip,6e46a1028a5525454fd2c7655ccf94d5c39af66ad4498114094c17c4231bb747,15296290,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0135,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0135__wheeltec_arm_src_20251022.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0136,G-archive-0136,source_archive,publishable,wheeltec_lidar_src_20251022.zip,dfaaaac42b4d7b437c1bfb343fc8e084408890bc99f1ccccbde686e6ffc80363,104718227,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0136,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0136__wheeltec_lidar_src_20251022.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0137,G-archive-0137,source_archive,publishable,R550ForX3-src(foxy)20231218.zip,0041bfaa030c84295dc55f8d9b37ebf1caea3b7ff0c0686e3393541d9d56debc,32498597,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0137,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0137__R550ForX3-src_foxy_20231218.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0138,G-archive-0138,source_archive,publishable,galactic_src_2409.zip,d4d910a84b54e572d461d1b995de324dd5ed0184c1e9f9866f648ad6dcb0b2a0,164808392,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0138,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0138__galactic_src_2409.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0139,G-archive-0139,source_archive,publishable,nano_src_250401.zip,3e0f55b570fc795fe0538106ae2303b3d796b7cab9f8ab0fdb21eddede235029,154836887,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0139,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0139__nano_src_250401.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0140,G-archive-0140,source_archive,publishable,树5_wheeltec_ros2_src_20260518.zip,7f5834ea5f2959d2597647e9a8ccfd74d94a064f1c11248ce744b2eabac052f2,700634281,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0140,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0140__5_wheeltec_ros2_src_20260518.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0141,G-archive-0141,source_archive,publishable,Atlas_wheeltec_ros2_src_20260713.zip,1176fc11086415463e174a2a30da52090bde277158da345a63360f7906d54565,842610265,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0141,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0141__Atlas_wheeltec_ros2_src_20260713.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0142,G-archive-0142,source_archive,publishable,JP6.2_autoware_data_20260518.zip,8c2f884e3e1194c4bba71ac052d66ef7ebd92a6294825add7ca8c651bda938f8,1477149870,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0142,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0142__JP6.2_autoware_data_20260518.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0143,G-archive-0143,source_archive,publishable,JP6.2_autoware_src_20260518.zip,d22804aab45f61558b1f17617272b8172e723f5d151dd2681b55d6a74cd6a9f2,1405528292,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0143,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0143__JP6.2_autoware_src_20260518.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0144,G-archive-0144,source_archive,publishable,JP6.2_wheeltec_ros2_src_20260518.zip,8b736bca599126a01210ae06289e1121760c8c067486d0b3cdab7ad2af001c69,1178971652,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0144,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0144__JP6.2_wheeltec_ros2_src_20260518.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0145,G-archive-0145,source_archive,publishable,JP6.2_wheeltec_stepper_arm_src_20260518.zip,98557432844cc41a13feea1cbcc04907e0e20199b551080ed7cf6a526343b983,25423,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0145,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0145__JP6.2_wheeltec_stepper_arm_src_20260518.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0146,G-archive-0146,source_archive,publishable,x3_src_250401.zip,7ede40ab1f653389f9722b6806aed657a37581c017f298ab9f20308040d58e23,534000843,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0146,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0146__x3_src_250401.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0147,G-archive-0147,source_archive,publishable,X5_wheeltec_ros2_src_20260612.zip,a13fc28d7ad1bd9dd036c6270fad9a6d45f087e689e3be3d9abb06b50e84e8e7,830526595,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0147,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0147__X5_wheeltec_ros2_src_20260612.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0148,G-archive-0148,source_archive,publishable,X5_wheeltec_stepper_arm_src_20260612.zip,a4c7d1eb1d1cbe91a470b14c3c6954546b9054ab53877d84341a8dcb1e20af65,24991,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0148,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0148__X5_wheeltec_stepper_arm_src_20260612.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0149,G-archive-0149,source_archive,publishable,X5_wheeltec_tros_src_20260612.zip,215c4de3cefbc29d810a847991be59872dd11e6bbdba0bb4cc70c6bea5672253,49612705,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0149,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0149__X5_wheeltec_tros_src_20260612.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0150,G-archive-0150,source_archive,publishable,Jetson_TX1_src_2023_05_08.zip,a3cb69daa1c346fe8b04b0cf6aa4732a96ec5f024c0503a4ba11186003269d0a,1216968285,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0150,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0150__Jetson_TX1_src_2023_05_08.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0151,G-archive-0151,source_archive,publishable,Orin_Nano_src_2024_7_17.zip,df17deb4a64eae50bf184fa750ed93f13341ac2e2c43e4390fb1972ba3cb1f00,803465009,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0151,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0151__Orin_Nano_src_2024_7_17.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0152,G-archive-0152,source_archive,publishable,wheeltec_robot_src_2025_8_12(Docker).zip,e8cfb298c0aa527c1758239c43701da6cbdd9e3af40f678b5a1157b6116f263f,152717053,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0152,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0152__wheeltec_robot_src_2025_8_12_Docker.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0153,G-archive-0153,source_archive,publishable,WHEELTEC_S300_Pro_robot_src_2025_8_12.zip,60b3adb4b5693d424ca4edf32873ed7f570ccf75ef3196f736cd0bf9ecefc8a3,153839778,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0153,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0153__WHEELTEC_S300_Pro_robot_src_2025_8_12.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0154,G-archive-0154,source_archive,publishable,WHEELTEC_S300Pro_Mini_ROS2_ROBOT_SDK_20260401.zip,f3326ef53e6fbdd0dd4df2b6c226091a2f235e376ae2169cbcf95dae03222f5c,189580810,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0154,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0154__WHEELTEC_S300Pro_Mini_ROS2_ROBOT_SDK_20260401.zip,platform-source,platform_match_required,variant,docs/04-ros2-development/18-environment-and-source-selection.md
G-archive-0155,G-archive-0155,non_source_archive,catalog_only_non_source,驱动_CH340驱动(USB串口驱动)_XP_WIN7_WIN8_WIN10共用.zip,f628cca187af6bf9969e0659594a4da809780a2aa06d1fc08b08889b37fcee36,137032,,,software-tools,reference_only,reference,docs/appendices/c-software-tools.md
G-archive-0156,G-archive-0156,non_source_archive,catalog_only_non_source,驱动_CH9102驱动与资料_2024.12.13.zip,82611641e9dba0f35bcc216dc2d42b7dbed07d307474c04ebc2750556d1a914a,1791650,,,software-tools,reference_only,reference,docs/appendices/c-software-tools.md
G-archive-0157,G-archive-0157,source_archive,publishable,驱动_CP2102usb驱动.zip,d7e28ba5155f880dc105a9278d94a539e16da8d7796ea81cd7fb8e1d2e78768e,3857196,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0157,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0157__CP2102usb.zip,software-tools,reference_only,reference,docs/appendices/c-software-tools.md
G-archive-0158,G-archive-0158,source_archive,publishable,CP2102修改串口号软件(除串口号，其它不可修改).zip,f96fc1ab4a487cc93e73b4dd19f99ee6d04f0878561f6090d9c1b20cea829276,40416933,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0158,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0158__CP2102.zip,software-tools,reference_only,reference,docs/appendices/c-software-tools.md
G-archive-0159,G-archive-0159,source_archive,publishable,SD卡格式化工具_鲁班猫专用.zip,ea58a5aa2f222d28cbc27782b8ffb7448e47bbd46e64cf6e7112129f36e86b52,478363,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0159,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0159__SD.zip,software-tools,reference_only,reference,docs/appendices/c-software-tools.md
G-archive-0160,G-archive-0160,non_source_archive,catalog_only_non_source,SD卡格式化工具.zip,86a04e59f0475e3a96ee518f7abc1b7f9ce0b3ea50ba8d4755bd6370d0f50ac2,418038,,,software-tools,reference_only,reference,docs/appendices/c-software-tools.md
G-archive-0161,G-archive-0161,source_archive,publishable,DriverAssitant_v5.11.zip,d9c020c544bf449b2114ace11678e8d2f532f88954239f82a8552ea7252cfd63,9813168,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0161,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0161__DriverAssitant_v5.11.zip,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0162,G-archive-0162,source_archive,publishable,RKDevTool_v3.15_for_window.zip,47c0a5e050990949237c9b46806fa38e6da30274f7c03ee4169d775495498434,3224133,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0162,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0162__RKDevTool_v3.15_for_window.zip,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0163,G-archive-0159,source_archive,publishable,SDDiskTool_v1.69.zip,ea58a5aa2f222d28cbc27782b8ffb7448e47bbd46e64cf6e7112129f36e86b52,478363,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0159,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0159__SD.zip,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0164,G-archive-0164,non_source_archive,catalog_only_non_source,SD卡格式化工具.zip,31e1d28ce3756bfe6d4decaad0df981120d32f1626e2ee605dbfdb5bc9c696eb,849187,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0165,G-archive-0165,non_source_archive,catalog_only_non_source,WIN32Disk.rar,7dbb611fb8168cc78c70c562934f1b59a01f49abc7de37b5eefdd4ae60b5fc95,13867649,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0166,G-archive-0166,non_source_archive,catalog_only_non_source,RaspberryPi5-step.zip,232fb90be5f08a852b60233d7cc61032a98d384a96770dcd28ac0fef6dbd715f,1089150,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0167,G-archive-0164,non_source_archive,catalog_only_non_source,SD卡格式化工具.zip,31e1d28ce3756bfe6d4decaad0df981120d32f1626e2ee605dbfdb5bc9c696eb,849187,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0168,G-archive-0165,non_source_archive,catalog_only_non_source,WIN32Disk.rar,7dbb611fb8168cc78c70c562934f1b59a01f49abc7de37b5eefdd4ae60b5fc95,13867649,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0169,G-archive-0169,non_source_archive,catalog_only_non_source,Jetson Nano Developer Kit (B01).rar,61c3fa2d4a1ea96fa5df973913fbaf87d8b2761d955f427fc5729284fc930fd2,33331246,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0170,G-archive-0170,non_source_archive,catalog_only_non_source,Jetson_Nano_Carrier_Board_Design_Files_B01.zip,27a3fc2df230cb12546af6d303a5fcd454d7760fa8ed850718a70b8c00a60c17,22937194,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0171,G-archive-0171,non_source_archive,catalog_only_non_source,Jetson_Nano_Dev_Kit_3D_b01.zip,73c30bf5712d177f735cab336bff24e518c864cd6f6070b90ee184ad229ac604,9317989,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0172,G-archive-0172,non_source_archive,catalog_only_non_source,Jetson_TX1_TX2_Developer_Kit_Camera_Module_Design_Files_A01.zip,d20dc63aa5f5955335db46be7f72b836008e337fc9eb4d2c2fb783bb51aad1e9,1996364,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0173,G-archive-0173,non_source_archive,catalog_only_non_source,Jetson_TX1_TX2_Developer_Kit_Carrier_Board_Design_Files_C02.zip,ac3b8df5f11de5a0e0b239ff05b490cb0b324a65a7cfc6cc5f2ef6ff9a414974,31543709,,,controller-platform,platform_match_required,reference,docs/appendices/b-platform-matrix.md|docs/09-deployment-maintenance/44-network-docker-images.md
G-archive-0174,G-archive-0174,source_archive,publishable,robot-controller_ROS2.zip,8977a21b04db1d6f063e6cadd8d5759e2da4f1d103ae1785d5af74896657e7dd,100092,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0174,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0174__robot-controller_ROS2.zip,advanced-ai,platform_match_required,reference,docs/07-advanced-applications/41-voice-ai-openclaw.md
G-archive-0175,G-archive-0175,source_archive,publishable,wheeltec_robot_kcf_model.zip,6bfff6b0e102bd0fb16ffa6a69123213f319104374703268387352ceea7b4b75,5106272,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/G-archive-0175,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/G-archive-0175__wheeltec_robot_kcf_model.zip,advanced-ai,platform_match_required,reference,docs/07-advanced-applications/41-voice-ai-openclaw.md
R-archive-0001,R-archive-0001,source_archive,publishable,WHEELTEC_C50X_2026.05.29测试代码霍尔编码器.zip,180c4f3441e422775fda624ad3e6c04fe54e73c4c9a57fc9cfa55f0cac54ef69,29160861,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0001,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0001__WHEELTEC_C50X_2026.05.29.zip,r680-hardware,hardware_match_required,variant,docs/08-r680-platform/42-r680-hardware-wiring-oled.md|docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0002,R-archive-0002,source_archive,publishable,WHEELTEC_C50X测试代码_2026.05.29.zip,7d688dcc04396cce223bdb8445af6dee4748253f86fcbbfd07b1aeb84965ce09,29717146,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0002,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0002__WHEELTEC_C50X__2026.05.29.zip,r680-hardware,hardware_match_required,variant,docs/08-r680-platform/42-r680-hardware-wiring-oled.md|docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0003,R-archive-0003,source_archive,publishable,R550PLUS_C50C_8驱麦轮大车_2023.12.04.zip,5889a548e14d0e75ece3b26d24ba416858484712d0c8cb5a1d5b56e6027442a7,2802130,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0003,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0003__R550PLUS_C50C_8__2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0004,R-archive-0004,source_archive,publishable,WHEELTEC_C50C_2025.06.10_从机.zip,57604cd359107b34a1495ab1eb5a6fef04e7e613b3a3b9bb435ad382d653a982,1366452,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0004,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0004__WHEELTEC_C50C_2025.06.10.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0005,R-archive-0005,source_archive,publishable,WHEELTEC_C50C_2025.10.17_主机.zip,e463f8196d37add2e773160c70afc33ca0d483c82b7538b84e2fe5685b9a462e,1382375,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0005,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0005__WHEELTEC_C50C_2025.10.17.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0006,R-archive-0006,source_archive,publishable,WHEELTEC_C50X_2026.08.25.zip,9b94dad885bf081d0a677bc8e40081f9bd7ce7f6b4b54b6cd520b713e7a83e19,27153130,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0006,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0006__WHEELTEC_C50X_2026.08.25.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0007,R-archive-0007,source_archive,publishable,WHEELTEC_C50X_2026.05.29霍尔编码器.zip,8ae2d4e7633899a40b253f2b6df98a3e80fa379356ebc14df9211e89effe5063,1515658,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0007,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0007__WHEELTEC_C50X_2026.05.29.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0008,R-archive-0008,source_archive,publishable,R550PLUS_C50C_8驱麦轮大车_2023.12.04.zip,99c1a7b9d3049a422142cc4399b8429c12c998d3a4f344ac0789555094e53bf6,30956858,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0008,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0008__R550PLUS_C50C_8__2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0009,R-archive-0009,source_archive,publishable,R550PLUS_C50C_大车阿克曼_2023.12.01.zip,62ac36a960576a739ae59fd62787db4340b9bc63221645b0a099c2f4319caadc,18024669,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0009,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0009__R550PLUS_C50C___2023.12.01.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0010,R-archive-0010,source_archive,publishable,R550PLUS_C50C_大车差速_2023.12.04.zip,cb481a6556fd8ecdf98e57b0a3e115ea7606de6519389b3230fb19ac4ece74fb,16114346,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0010,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0010__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0011,R-archive-0011,source_archive,publishable,R550PLUS_C50C_大车麦轮_2023.12.19.zip,e4456018b33cd33210c46cce1e311361607661b258927933c4e90a261ce27ddb,16220515,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0011,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0011__R550PLUS_C50C___2023.12.19.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0012,R-archive-0012,source_archive,publishable,R550PLUS_C50C_大车全向轮_2023.12.04.zip,74779973b613b862eff44967b939e0f925b61cb858a3379eee03a1302af68302,1848633,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0012,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0012__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0013,R-archive-0013,source_archive,publishable,R550PLUS_C50C_大车四驱_2023.12.04.zip,072a1d753b83dbeb5100cb65c7c5bf06827d69b8d67002a0ed1f2de9ad564949,16214435,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0013,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0013__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
